Event	ID	Name			Wwise Object Path	Notes
	100151336	Ambient_Campfire_Stop			\Default Work Unit\3D Emitters\Continuous (looped)\Ambient_Campfire_Stop	
	120976108	Ambient_Torch			\Default Work Unit\3D Emitters\Continuous (looped)\Ambient_Torch	
	746676127	Music_ArcadeMachine_Stop			\Default Work Unit\3D Emitters\Continuous (looped)\Music_ArcadeMachine_Stop	
	2379298625	Door_DLCdoor_Open_Stop			\Default Work Unit\3D Emitters\Continuous (looped)\Door_DLCdoor_Open_Stop	
	2409105241	Music_ArcadeMachine_Play			\Default Work Unit\3D Emitters\Continuous (looped)\Music_ArcadeMachine_Play	
	2453392179	Player_Footstep			\Default Work Unit\Player_Footstep	
	3556635307	Door_DLCdoor_Open_Play			\Default Work Unit\3D Emitters\Continuous (looped)\Door_DLCdoor_Open_Play	
	3664581270	Ambient_Campfire_Play			\Default Work Unit\3D Emitters\Continuous (looped)\Ambient_Campfire_Play	
	3695342915	Player_WeaponImpact			\Default Work Unit\Player_WeaponImpact	
	3741135221	Music_Region			\Default Work Unit\Music_Region	
	4254124015	Destruction_Container			\Default Work Unit\Destruction\Destruction_Container	
	4275106484	Ambient_Lava			\Default Work Unit\3D Emitters\Continuous (looped)\Ambient_Lava	

Switch Group	ID	Name			Wwise Object Path	Notes
	3251833556	Player_Weapon_Type			\Default Work Unit\Player_Weapon_Type	
	4064446173	Surface_Type			\Default Work Unit\Surface_Type	

Switch	ID	Name	Switch Group			Notes
	490825222	PickAxe	Player_Weapon_Type			
	703486095	Hammer	Player_Weapon_Type			
	765201635	Axe	Player_Weapon_Type			
	2454616260	Sword	Player_Weapon_Type			
	3732162827	Dagger	Player_Weapon_Type			
	286660663	Rubble	Surface_Type			
	442447909	Barrel	Surface_Type			
	803837735	Sand	Surface_Type			
	1216965916	Stone	Surface_Type			
	2058049674	Wood	Surface_Type			
	2195636714	Dirt	Surface_Type			
	2654748154	Water	Surface_Type			
	3098439042	Crate	Surface_Type			
	4248645337	Grass	Surface_Type			

Game Parameter	ID	Name			Wwise Object Path	Notes
	2471758783	Player_MovementSpeed			\Default Work Unit\Player_MovementSpeed	

In Memory Audio	ID	Name	Audio source file		Wwise Object Path	Notes	Data Size
	110041700	BAS_Player_Footstep_sand_walk_02	D:\CITM\4th\audio\Wise31\Wise Project\Wise Game Sonorization\.cache\Windows\SFX\BAS_Player_Footstep_sand_walk_02_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Footsteps\Player_Footsteep\Sand_Footstep\BAS_Player_Footstep_sand_walk_02		35882
	110467923	BAS_Player_Footstep_wood_walk_05	D:\CITM\4th\audio\Wise31\Wise Project\Wise Game Sonorization\.cache\Windows\SFX\BAS_Player_Footstep_wood_walk_05_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Footsteps\Player_Footsteep\Wood_Footstep\BAS_Player_Footstep_wood_walk_05		47378
	118209217	BAS_Player_Footstep_wood_run_04	D:\CITM\4th\audio\Wise31\Wise Project\Wise Game Sonorization\.cache\Windows\SFX\BAS_Player_Footstep_wood_run_04_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Footsteps\Player_Running\Wood_Footstep\BAS_Player_Footstep_wood_run_04		26088
	137999286	BAS_Impact_Axe_SurfaceType_Stone	D:\CITM\4th\audio\Wise31\Wise Project\Wise Game Sonorization\.cache\Windows\SFX\BAS_Impact_Axe_SurfaceType_Stone_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Player_WeaponImpact\Axe_WeaponImpact\BAS_Impact_Axe_SurfaceType_Stone		62410
	138051684	BAS_Player_Footstep_sand_walk_05	D:\CITM\4th\audio\Wise31\Wise Project\Wise Game Sonorization\.cache\Windows\SFX\BAS_Player_Footstep_sand_walk_05_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Footsteps\Player_Footsteep\Sand_Footstep\BAS_Player_Footstep_sand_walk_05		23448
	138635177	BAS_Player_Footstep_grass_walk_03	D:\CITM\4th\audio\Wise31\Wise Project\Wise Game Sonorization\.cache\Windows\SFX\BAS_Player_Footstep_grass_walk_03_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Footsteps\Player_Footsteep\Grass_Footstep\BAS_Player_Footstep_grass_walk_03		48038
	156977604	BAS_Crate_Destroy_05	D:\CITM\4th\audio\Wise31\Wise Project\Wise Game Sonorization\.cache\Windows\SFX\Destruction\BAS_Crate_Destroy_05_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Destruction\Crate_Destroyer\BAS_Crate_Destroy_05		96618
	163479174	BAS_Player_Footstep_sand_walk_03	D:\CITM\4th\audio\Wise31\Wise Project\Wise Game Sonorization\.cache\Windows\SFX\BAS_Player_Footstep_sand_walk_03_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Footsteps\Player_Footsteep\Sand_Footstep\BAS_Player_Footstep_sand_walk_03		36168
	165783150	Woodlands_Day_120BPM_4_4_L8M_P0	D:\CITM\4th\audio\Wise31\Wise Project\Wise Game Sonorization\.cache\Windows\SFX\Music\Explore\Woodlands_Day_120BPM_4_4_L8M_P0_D79FB2B7.wem		\Actor-Mixer Hierarchy\Default Work Unit\Music\Explore\Woodlands_Day_120BPM_4_4_L8M_P0		3840144
	193610385	BAS_Impact_Axe_SurfaceType_Grass	D:\CITM\4th\audio\Wise31\Wise Project\Wise Game Sonorization\.cache\Windows\SFX\BAS_Impact_Axe_SurfaceType_Grass_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Player_WeaponImpact\Axe_WeaponImpact\BAS_Impact_Axe_SurfaceType_Grass		116800
	198347519	BAS_Player_Footstep_grass_run_05	D:\CITM\4th\audio\Wise31\Wise Project\Wise Game Sonorization\.cache\Windows\SFX\BAS_Player_Footstep_grass_run_05_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Footsteps\Player_Running\Grass_Footstep\BAS_Player_Footstep_grass_run_05		23238
	214337883	BAS_Player_Footstep_water_walk_04	D:\CITM\4th\audio\Wise31\Wise Project\Wise Game Sonorization\.cache\Windows\SFX\BAS_Player_Footstep_water_walk_04_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Footsteps\Player_Footsteep\Water_Footstep\BAS_Player_Footstep_water_walk_04		45296
	220087410	BAS_Player_Footstep_wood_walk_01	D:\CITM\4th\audio\Wise31\Wise Project\Wise Game Sonorization\.cache\Windows\SFX\BAS_Player_Footstep_wood_walk_01_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Footsteps\Player_Footsteep\Wood_Footstep\BAS_Player_Footstep_wood_walk_01		47188
	234144797	BAS_Impact_Dagger_SurfaceType_Dirt	D:\CITM\4th\audio\Wise31\Wise Project\Wise Game Sonorization\.cache\Windows\SFX\BAS_Impact_Dagger_SurfaceType_Dirt_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Player_WeaponImpact\Dagger_WeaponImpact\BAS_Impact_Dagger_SurfaceType_Dirt		41162
	235087491	BAS_Impact_Axe_SurfaceType_Dirt	D:\CITM\4th\audio\Wise31\Wise Project\Wise Game Sonorization\.cache\Windows\SFX\BAS_Impact_Axe_SurfaceType_Dirt_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Player_WeaponImpact\Axe_WeaponImpact\BAS_Impact_Axe_SurfaceType_Dirt		35402
	267409532	BAS_Player_Footstep_water_run_04	D:\CITM\4th\audio\Wise31\Wise Project\Wise Game Sonorization\.cache\Windows\SFX\BAS_Player_Footstep_water_run_04_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Footsteps\Player_Running\Water_Footstep\BAS_Player_Footstep_water_run_04		26088
	272234625	BAS_Impact_Sword_SurfaceType_Leaves	D:\CITM\4th\audio\Wise31\Wise Project\Wise Game Sonorization\.cache\Windows\SFX\BAS_Impact_Sword_SurfaceType_Leaves_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Player_WeaponImpact\Sword_WeaponImpact\BAS_Impact_Sword_SurfaceType_Leaves		127040
	274405848	BAS_Player_Footstep_wood_run_03	D:\CITM\4th\audio\Wise31\Wise Project\Wise Game Sonorization\.cache\Windows\SFX\BAS_Player_Footstep_wood_run_03_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Footsteps\Player_Running\Wood_Footstep\BAS_Player_Footstep_wood_run_03		26464
	280202061	BAS_Player_Footstep_wood_run_05	D:\CITM\4th\audio\Wise31\Wise Project\Wise Game Sonorization\.cache\Windows\SFX\BAS_Player_Footstep_wood_run_05_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Footsteps\Player_Running\Wood_Footstep\BAS_Player_Footstep_wood_run_05		23238
	307680512	BAS_Impact_Hammer_SurfaceType_Barrel	D:\CITM\4th\audio\Wise31\Wise Project\Wise Game Sonorization\.cache\Windows\SFX\BAS_Impact_Hammer_SurfaceType_Barrel_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Player_WeaponImpact\Hammer_WeaponImpact\BAS_Impact_Hammer_SurfaceType_Barrel		100650
	310409825	BAS_Player_Footstep_water_run_05	D:\CITM\4th\audio\Wise31\Wise Project\Wise Game Sonorization\.cache\Windows\SFX\BAS_Player_Footstep_water_run_05_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Footsteps\Player_Running\Water_Footstep\BAS_Player_Footstep_water_run_05		23238
	314714676	BAS_Player_Footstep_stone_walk_05	D:\CITM\4th\audio\Wise31\Wise Project\Wise Game Sonorization\.cache\Windows\SFX\BAS_Player_Footstep_stone_walk_05_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Footsteps\Player_Footsteep\Stone_Footstep\BAS_Player_Footstep_stone_walk_05		47378
	331934712	BAS_Player_Footstep_grass_walk_04	D:\CITM\4th\audio\Wise31\Wise Project\Wise Game Sonorization\.cache\Windows\SFX\BAS_Player_Footstep_grass_walk_04_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Footsteps\Player_Footsteep\Grass_Footstep\BAS_Player_Footstep_grass_walk_04		45296
	347423925	BAS_Player_Footstep_dirt_walk_01	D:\CITM\4th\audio\Wise31\Wise Project\Wise Game Sonorization\.cache\Windows\SFX\BAS_Player_Footstep_dirt_walk_01_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Footsteps\Player_Footsteep\Dirt_Footstep\BAS_Player_Footstep_dirt_walk_01		47188
	350862242	BAS_Player_Footstep_rubble_run_06	D:\CITM\4th\audio\Wise31\Wise Project\Wise Game Sonorization\.cache\Windows\SFX\BAS_Player_Footstep_rubble_run_06_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Footsteps\Player_Running\Rubble_Footstep\BAS_Player_Footstep_rubble_run_06		25896
	357942240	BAS_Player_Footstep_rubble_walk_04	D:\CITM\4th\audio\Wise31\Wise Project\Wise Game Sonorization\.cache\Windows\SFX\BAS_Player_Footstep_rubble_walk_04_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Footsteps\Player_Footsteep\Rubble_Footstep\BAS_Player_Footstep_rubble_walk_04		45296
	365165801	BAS_Player_Footstep_rubble_run_05	D:\CITM\4th\audio\Wise31\Wise Project\Wise Game Sonorization\.cache\Windows\SFX\BAS_Player_Footstep_rubble_run_05_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Footsteps\Player_Running\Rubble_Footstep\BAS_Player_Footstep_rubble_run_05		23238
	365626153	BAS_Player_Footstep_stone_walk_02	D:\CITM\4th\audio\Wise31\Wise Project\Wise Game Sonorization\.cache\Windows\SFX\BAS_Player_Footstep_stone_walk_02_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Footsteps\Player_Footsteep\Stone_Footstep\BAS_Player_Footstep_stone_walk_02		50972
	369978276	BAS_Player_Footstep_stone_walk_04	D:\CITM\4th\audio\Wise31\Wise Project\Wise Game Sonorization\.cache\Windows\SFX\BAS_Player_Footstep_stone_walk_04_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Footsteps\Player_Footsteep\Stone_Footstep\BAS_Player_Footstep_stone_walk_04		45296
	372495082	BAS_Player_Footstep_rubble_walk_03	D:\CITM\4th\audio\Wise31\Wise Project\Wise Game Sonorization\.cache\Windows\SFX\BAS_Player_Footstep_rubble_walk_03_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Footsteps\Player_Footsteep\Rubble_Footstep\BAS_Player_Footstep_rubble_walk_03		48038
	373687733	BAS_Player_Footstep_sand_walk_01	D:\CITM\4th\audio\Wise31\Wise Project\Wise Game Sonorization\.cache\Windows\SFX\BAS_Player_Footstep_sand_walk_01_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Footsteps\Player_Footsteep\Sand_Footstep\BAS_Player_Footstep_sand_walk_01		40886
	381990784	BAS_Player_Footstep_wood_walk_03	D:\CITM\4th\audio\Wise31\Wise Project\Wise Game Sonorization\.cache\Windows\SFX\BAS_Player_Footstep_wood_walk_03_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Footsteps\Player_Footsteep\Wood_Footstep\BAS_Player_Footstep_wood_walk_03		48038
	395161699	BAS_Player_Footstep_dirt_walk_06	D:\CITM\4th\audio\Wise31\Wise Project\Wise Game Sonorization\.cache\Windows\SFX\BAS_Player_Footstep_dirt_walk_06_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Footsteps\Player_Footsteep\Dirt_Footstep\BAS_Player_Footstep_dirt_walk_06		47000
	395889116	BAS_Impact_Axe_SurfaceType_Crate	D:\CITM\4th\audio\Wise31\Wise Project\Wise Game Sonorization\.cache\Windows\SFX\BAS_Impact_Axe_SurfaceType_Crate_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Player_WeaponImpact\Axe_WeaponImpact\BAS_Impact_Axe_SurfaceType_Crate		52398
	398810613	BAS_Player_Footstep_grass_walk_02	D:\CITM\4th\audio\Wise31\Wise Project\Wise Game Sonorization\.cache\Windows\SFX\BAS_Player_Footstep_grass_walk_02_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Footsteps\Player_Footsteep\Grass_Footstep\BAS_Player_Footstep_grass_walk_02		50972
	413054229	BAS_Crate_Destroy_02	D:\CITM\4th\audio\Wise31\Wise Project\Wise Game Sonorization\.cache\Windows\SFX\Destruction\BAS_Crate_Destroy_02_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Destruction\Crate_Destroyer\BAS_Crate_Destroy_02		142344
	438775845	BAS_Impact_Sword_SurfaceType_Crate	D:\CITM\4th\audio\Wise31\Wise Project\Wise Game Sonorization\.cache\Windows\SFX\BAS_Impact_Sword_SurfaceType_Crate_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Player_WeaponImpact\Sword_WeaponImpact\BAS_Impact_Sword_SurfaceType_Crate		61798
	446653275	BAS_Player_Footstep_stone_run_02	D:\CITM\4th\audio\Wise31\Wise Project\Wise Game Sonorization\.cache\Windows\SFX\BAS_Player_Footstep_stone_run_02_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Footsteps\Player_Running\Stone_Footstep\BAS_Player_Footstep_stone_run_02		25424
	452235269	BAS_Player_Footstep_water_walk_02	D:\CITM\4th\audio\Wise31\Wise Project\Wise Game Sonorization\.cache\Windows\SFX\BAS_Player_Footstep_water_walk_02_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Footsteps\Player_Footsteep\Water_Footstep\BAS_Player_Footstep_water_walk_02		50972
	466677289	BAS_Lava	D:\CITM\4th\audio\Wise31\Wise Project\Wise Game Sonorization\.cache\Windows\SFX\Ambient_Emitters\BAS_Lava_D79FB2B7.wem		\Actor-Mixer Hierarchy\Default Work Unit\Ambient_Emitters\BAS_Lava		1228864
	467817721	BAS_Player_Footstep_sand_run_05	D:\CITM\4th\audio\Wise31\Wise Project\Wise Game Sonorization\.cache\Windows\SFX\BAS_Player_Footstep_sand_run_05_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Footsteps\Player_Running\Sand_Footstep\BAS_Player_Footstep_sand_run_05		25716
	479916146	BAS_Player_Footstep_wood_walk_06	D:\CITM\4th\audio\Wise31\Wise Project\Wise Game Sonorization\.cache\Windows\SFX\BAS_Player_Footstep_wood_walk_06_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Footsteps\Player_Footsteep\Wood_Footstep\BAS_Player_Footstep_wood_walk_06		47000
	487021703	BAS_Impact_Dagger_SurfaceType_Barrel	D:\CITM\4th\audio\Wise31\Wise Project\Wise Game Sonorization\.cache\Windows\SFX\BAS_Impact_Dagger_SurfaceType_Barrel_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Player_WeaponImpact\Dagger_WeaponImpact\BAS_Impact_Dagger_SurfaceType_Barrel		73384
	491302196	BAS_Impact_Dagger_SurfaceType_Wood	D:\CITM\4th\audio\Wise31\Wise Project\Wise Game Sonorization\.cache\Windows\SFX\BAS_Impact_Dagger_SurfaceType_Wood_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Player_WeaponImpact\Dagger_WeaponImpact\BAS_Impact_Dagger_SurfaceType_Wood		42202
	494795582	BAS_Impact_Sword_SurfaceType_Dirt	D:\CITM\4th\audio\Wise31\Wise Project\Wise Game Sonorization\.cache\Windows\SFX\BAS_Impact_Sword_SurfaceType_Dirt_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Player_WeaponImpact\Sword_WeaponImpact\BAS_Impact_Sword_SurfaceType_Dirt		56902
	498656329	BAS_Player_Footstep_rubble_walk_06	D:\CITM\4th\audio\Wise31\Wise Project\Wise Game Sonorization\.cache\Windows\SFX\BAS_Player_Footstep_rubble_walk_06_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Footsteps\Player_Footsteep\Rubble_Footstep\BAS_Player_Footstep_rubble_walk_06		47000
	503611460	BAS_Impact_PickAxe_SurfaceType_Crate	D:\CITM\4th\audio\Wise31\Wise Project\Wise Game Sonorization\.cache\Windows\SFX\BAS_Impact_PickAxe_SurfaceType_Crate_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Player_WeaponImpact\Pickaxe_WeaponImpact\BAS_Impact_PickAxe_SurfaceType_Crate		34914
	511864141	BAS_Player_Footstep_water_run_01	D:\CITM\4th\audio\Wise31\Wise Project\Wise Game Sonorization\.cache\Windows\SFX\BAS_Player_Footstep_water_run_01_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Footsteps\Player_Running\Water_Footstep\BAS_Player_Footstep_water_run_01		26724
	519143578	BAS_Impact_Sword_SurfaceType_Grass	D:\CITM\4th\audio\Wise31\Wise Project\Wise Game Sonorization\.cache\Windows\SFX\BAS_Impact_Sword_SurfaceType_Grass_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Player_WeaponImpact\Sword_WeaponImpact\BAS_Impact_Sword_SurfaceType_Grass		72140
	529797470	BAS_Player_Footstep_water_walk_03	D:\CITM\4th\audio\Wise31\Wise Project\Wise Game Sonorization\.cache\Windows\SFX\BAS_Player_Footstep_water_walk_03_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Footsteps\Player_Footsteep\Water_Footstep\BAS_Player_Footstep_water_walk_03		48038
	539815183	BAS_Player_Footstep_water_run_06	D:\CITM\4th\audio\Wise31\Wise Project\Wise Game Sonorization\.cache\Windows\SFX\BAS_Player_Footstep_water_run_06_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Footsteps\Player_Running\Water_Footstep\BAS_Player_Footstep_water_run_06		25896
	551169758	BAS_Player_Footstep_dirt_walk_05	D:\CITM\4th\audio\Wise31\Wise Project\Wise Game Sonorization\.cache\Windows\SFX\BAS_Player_Footstep_dirt_walk_05_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Footsteps\Player_Footsteep\Dirt_Footstep\BAS_Player_Footstep_dirt_walk_05		47378
	552658662	BAS_Player_Footstep_grass_run_01	D:\CITM\4th\audio\Wise31\Wise Project\Wise Game Sonorization\.cache\Windows\SFX\BAS_Player_Footstep_grass_run_01_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Footsteps\Player_Running\Grass_Footstep\BAS_Player_Footstep_grass_run_01		26724
	575342956	BAS_Impact_Sword_SurfaceType_Barrel	D:\CITM\4th\audio\Wise31\Wise Project\Wise Game Sonorization\.cache\Windows\SFX\BAS_Impact_Sword_SurfaceType_Barrel_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Player_WeaponImpact\Sword_WeaponImpact\BAS_Impact_Sword_SurfaceType_Barrel		91692
	583788955	BAS_Player_Footstep_dirt_run_03	D:\CITM\4th\audio\Wise31\Wise Project\Wise Game Sonorization\.cache\Windows\SFX\BAS_Player_Footstep_dirt_run_03_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Footsteps\Player_Running\Dirt_Footstep\BAS_Player_Footstep_dirt_run_03		26464
	589682458	BAS_Player_Footstep_rubble_run_03	D:\CITM\4th\audio\Wise31\Wise Project\Wise Game Sonorization\.cache\Windows\SFX\BAS_Player_Footstep_rubble_run_03_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Footsteps\Player_Running\Rubble_Footstep\BAS_Player_Footstep_rubble_run_03		26464
	589737898	BAS_Impact_Axe_SurfaceType_Leaves	D:\CITM\4th\audio\Wise31\Wise Project\Wise Game Sonorization\.cache\Windows\SFX\BAS_Impact_Axe_SurfaceType_Leaves_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Player_WeaponImpact\Axe_WeaponImpact\BAS_Impact_Axe_SurfaceType_Leaves		44088
	590229795	BAS_Player_Footstep_wood_walk_04	D:\CITM\4th\audio\Wise31\Wise Project\Wise Game Sonorization\.cache\Windows\SFX\BAS_Player_Footstep_wood_walk_04_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Footsteps\Player_Footsteep\Wood_Footstep\BAS_Player_Footstep_wood_walk_04		45296
